5s,15s,20d,14n,10s
USGS,2469761,10/7/62,3470,A
USGS,2469761,10/8/62,3630,A
USGS,2469761,10/9/62,4160,A
USGS,2469761,10/10/62,2940,A
USGS,2469761,10/11/62,3010,A
USGS,2469761,10/12/62,2780,A
USGS,2469761,10/13/62,2800,A
USGS,2469761,10/14/62,3360,A
USGS,2469761,10/15/62,2460,A
USGS,2469761,10/16/62,2910,A
USGS,2469761,10/17/62,2510,A
USGS,2469761,10/18/62,1830,A
USGS,2469761,10/19/62,2580,A
USGS,2469761,10/20/62,3720,A
USGS,2469761,10/21/62,3830,A
USGS,2469761,10/22/62,2960,A
USGS,2469761,10/23/62,2270,A
USGS,2469761,10/24/62,2250,A
USGS,2469761,10/25/62,2010,A
USGS,2469761,10/26/62,2210,A
USGS,2469761,10/27/62,2710,A
USGS,2469761,10/28/62,2130,A
USGS,2469761,10/29/62,3420,A
USGS,2469761,10/30/62,2880,A
USGS,2469761,10/31/62,2060,A
USGS,2469761,11/1/62,2630,A
USGS,2469761,11/2/62,3490,A
USGS,2469761,11/3/62,3690,A
USGS,2469761,11/4/62,4090,A
USGS,2469761,11/5/62,1910,A
USGS,2469761,11/6/62,2440,A
USGS,2469761,11/7/62,3300,A
USGS,2469761,11/8/62,1880,A
USGS,2469761,11/9/62,2320,A
USGS,2469761,11/10/62,4650,A
USGS,2469761,11/11/62,6270,A
USGS,2469761,11/12/62,2910,A
USGS,2469761,11/13/62,2590,A
USGS,2469761,11/14/62,2380,A
USGS,2469761,11/15/62,1930,A
USGS,2469761,11/16/62,2230,A
USGS,2469761,11/17/62,2800,A
USGS,2469761,11/18/62,5950,A
USGS,2469761,11/19/62,4230,A
USGS,2469761,11/20/62,6710,A
USGS,2469761,11/21/62,12300,A
USGS,2469761,11/22/62,8730,A
USGS,2469761,11/23/62,11500,A
USGS,2469761,11/24/62,11000,A
USGS,2469761,11/25/62,10500,A
USGS,2469761,11/26/62,6950,A
USGS,2469761,11/27/62,3980,A
USGS,2469761,11/28/62,6550,A
USGS,2469761,11/29/62,7870,A
USGS,2469761,11/30/62,6130,A
USGS,2469761,12/1/62,3710,A
USGS,2469761,12/2/62,3820,A
USGS,2469761,12/3/62,3070,A
USGS,2469761,12/4/62,3280,A
USGS,2469761,12/5/62,2980,A
USGS,2469761,12/6/62,2540,A
USGS,2469761,12/7/62,3520,A
USGS,2469761,12/8/62,4730,A
USGS,2469761,12/9/62,2220,A
USGS,2469761,12/10/62,3460,A
USGS,2469761,12/11/62,3030,A
USGS,2469761,12/12/62,3170,A
USGS,2469761,12/13/62,3050,A
USGS,2469761,12/14/62,3050,A
USGS,2469761,12/15/62,4760,A
USGS,2469761,12/16/62,2860,A
USGS,2469761,12/17/62,3520,A
USGS,2469761,12/18/62,2970,A
USGS,2469761,12/19/62,2700,A
USGS,2469761,12/20/62,2810,A
USGS,2469761,12/21/62,4250,A
USGS,2469761,12/22/62,3370,A
USGS,2469761,12/23/62,3640,A
USGS,2469761,12/24/62,3960,A
USGS,2469761,12/25/62,5940,A
USGS,2469761,12/26/62,3910,A
USGS,2469761,12/27/62,5860,A
USGS,2469761,12/28/62,5270,A
USGS,2469761,12/29/62,8940,A
USGS,2469761,12/30/62,9610,A
USGS,2469761,12/31/62,8400,A
USGS,2469761,1/1/63,10200,A
USGS,2469761,1/2/63,11600,A
USGS,2469761,1/3/63,9490,A
USGS,2469761,1/4/63,8870,A
USGS,2469761,1/5/63,6010,A
USGS,2469761,1/6/63,7080,A
USGS,2469761,1/7/63,6420,A
USGS,2469761,1/8/63,4390,A
USGS,2469761,1/9/63,4770,A
USGS,2469761,1/10/63,4860,A
USGS,2469761,1/11/63,7180,A
USGS,2469761,1/12/63,18500,A
USGS,2469761,1/13/63,19000,A
USGS,2469761,1/14/63,13500,A
USGS,2469761,1/15/63,13400,A
USGS,2469761,1/16/63,7150,A
USGS,2469761,1/17/63,10500,A
USGS,2469761,1/18/63,13700,A
USGS,2469761,1/19/63,26100,A
USGS,2469761,1/20/63,41700,A
USGS,2469761,1/21/63,56600,A
USGS,2469761,1/22/63,46400,A
USGS,2469761,1/23/63,37200,A
USGS,2469761,1/24/63,30300,A
USGS,2469761,1/25/63,24400,A
USGS,2469761,1/26/63,21900,A
USGS,2469761,1/27/63,17800,A
USGS,2469761,1/28/63,15300,A
USGS,2469761,1/29/63,17100,A
USGS,2469761,1/30/63,18800,A
USGS,2469761,1/31/63,25600,A
USGS,2469761,2/1/63,30200,A
USGS,2469761,2/2/63,32600,A
USGS,2469761,2/3/63,42200,A
USGS,2469761,2/4/63,47200,A
USGS,2469761,2/5/63,43800,A
USGS,2469761,2/6/63,38700,A
USGS,2469761,2/7/63,33800,A
USGS,2469761,2/8/63,28700,A
USGS,2469761,2/9/63,22200,A
USGS,2469761,2/10/63,18200,A
USGS,2469761,2/11/63,15500,A
USGS,2469761,2/12/63,15500,A
USGS,2469761,2/13/63,15900,A
USGS,2469761,2/14/63,16300,A
USGS,2469761,2/15/63,15600,A
USGS,2469761,2/16/63,14100,A
USGS,2469761,2/17/63,12000,A
USGS,2469761,2/18/63,13900,A
USGS,2469761,2/19/63,24600,A
USGS,2469761,2/20/63,25500,A
USGS,2469761,2/21/63,24800,A
USGS,2469761,2/22/63,24200,A
USGS,2469761,2/23/63,23300,A
USGS,2469761,2/24/63,21600,A
USGS,2469761,2/25/63,18700,A
USGS,2469761,2/26/63,15900,A
USGS,2469761,2/27/63,14800,A
USGS,2469761,2/28/63,13000,A
USGS,2469761,3/1/63,18000,A
USGS,2469761,3/2/63,20000,A
USGS,2469761,3/3/63,19300,A
USGS,2469761,3/4/63,19900,A
USGS,2469761,3/5/63,25300,A
USGS,2469761,3/6/63,44500,A
USGS,2469761,3/7/63,52100,A
USGS,2469761,3/8/63,57100,A
USGS,2469761,3/9/63,58400,A
USGS,2469761,3/10/63,55800,A
USGS,2469761,3/11/63,47100,A
USGS,2469761,3/12/63,39500,A
USGS,2469761,3/13/63,53900,A
USGS,2469761,3/14/63,57900,A
USGS,2469761,3/15/63,63400,A
USGS,2469761,3/16/63,66800,A
USGS,2469761,3/17/63,63800,A
USGS,2469761,3/18/63,61100,A
USGS,2469761,3/19/63,52300,A
USGS,2469761,3/20/63,50300,A
USGS,2469761,3/21/63,54400,A
USGS,2469761,3/22/63,54500,A
USGS,2469761,3/23/63,53100,A
USGS,2469761,3/24/63,47900,A
USGS,2469761,3/25/63,34400,A
USGS,2469761,3/26/63,23800,A
USGS,2469761,3/27/63,24300,A
USGS,2469761,3/28/63,24900,A
USGS,2469761,3/29/63,24400,A
USGS,2469761,3/30/63,24100,A
USGS,2469761,3/31/63,20600,A
USGS,2469761,4/1/63,13300,A
USGS,2469761,4/2/63,14500,A
USGS,2469761,4/3/63,14500,A
USGS,2469761,4/4/63,12600,A
USGS,2469761,4/5/63,11200,A
USGS,2469761,4/6/63,10500,A
USGS,2469761,4/7/63,11500,A
USGS,2469761,4/8/63,14200,A
USGS,2469761,4/9/63,21900,A
USGS,2469761,4/10/63,17400,A
USGS,2469761,4/11/63,17700,A
USGS,2469761,4/12/63,16500,A
USGS,2469761,4/13/63,14100,A
USGS,2469761,4/14/63,11300,A
USGS,2469761,4/15/63,9210,A
USGS,2469761,4/16/63,8900,A
USGS,2469761,4/17/63,9350,A
USGS,2469761,4/18/63,9780,A
USGS,2469761,4/19/63,9750,A
USGS,2469761,4/20/63,7230,A
USGS,2469761,4/21/63,9190,A
USGS,2469761,4/22/63,8390,A
USGS,2469761,4/23/63,7300,A
USGS,2469761,4/24/63,7440,A
USGS,2469761,4/25/63,5560,A
USGS,2469761,4/26/63,8350,A
USGS,2469761,4/27/63,8520,A
USGS,2469761,4/28/63,9270,A
USGS,2469761,4/29/63,23800,A
USGS,2469761,4/30/63,25500,A
USGS,2469761,5/1/63,32800,A
USGS,2469761,5/2/63,43800,A
USGS,2469761,5/3/63,48200,A
USGS,2469761,5/4/63,54400,A
USGS,2469761,5/5/63,55500,A
USGS,2469761,5/6/63,48100,A
USGS,2469761,5/7/63,35200,A
USGS,2469761,5/8/63,29200,A
USGS,2469761,5/9/63,23700,A
USGS,2469761,5/10/63,18300,A
USGS,2469761,5/11/63,13400,A
USGS,2469761,5/12/63,10800,A
USGS,2469761,5/13/63,11500,A
USGS,2469761,5/14/63,9010,A
USGS,2469761,5/15/63,8530,A
USGS,2469761,5/16/63,7440,A
USGS,2469761,5/17/63,5910,A
USGS,2469761,5/18/63,6390,A
USGS,2469761,5/19/63,4490,A
USGS,2469761,5/20/63,4900,A
USGS,2469761,5/21/63,4490,A
USGS,2469761,5/22/63,5410,A
USGS,2469761,5/23/63,4800,A
USGS,2469761,5/24/63,3980,A
USGS,2469761,5/25/63,3980,A
USGS,2469761,5/26/63,7490,A
USGS,2469761,5/27/63,15500,A
USGS,2469761,5/28/63,29400,A
USGS,2469761,5/29/63,40900,A
USGS,2469761,5/30/63,46300,A
USGS,2469761,5/31/63,42600,A
USGS,2469761,6/1/63,39400,A
USGS,2469761,6/2/63,37200,A
USGS,2469761,6/3/63,34400,A
USGS,2469761,6/4/63,30300,A
USGS,2469761,6/5/63,23500,A
USGS,2469761,6/6/63,17300,A
USGS,2469761,6/7/63,13800,A
USGS,2469761,6/8/63,11200,A
USGS,2469761,6/9/63,6740,A
USGS,2469761,6/10/63,6850,A
USGS,2469761,6/11/63,5590,A
USGS,2469761,6/12/63,7770,A
USGS,2469761,6/13/63,9710,A
USGS,2469761,6/14/63,5260,A
USGS,2469761,6/15/63,2980,A
USGS,2469761,6/16/63,3960,A
USGS,2469761,6/17/63,5980,A
USGS,2469761,6/18/63,5670,A
USGS,2469761,6/19/63,4550,A
USGS,2469761,6/20/63,7760,A
USGS,2469761,6/21/63,9530,A
USGS,2469761,6/22/63,22100,A
USGS,2469761,6/23/63,28000,A
USGS,2469761,6/24/63,32900,A
USGS,2469761,6/25/63,32300,A
USGS,2469761,6/26/63,25300,A
USGS,2469761,6/27/63,20900,A
USGS,2469761,6/28/63,20000,A
USGS,2469761,6/29/63,19600,A
USGS,2469761,6/30/63,18600,A
USGS,2469761,7/1/63,16300,A
USGS,2469761,7/2/63,13600,A
USGS,2469761,7/3/63,9860,A
USGS,2469761,7/4/63,15800,A
USGS,2469761,7/5/63,14500,A
USGS,2469761,7/6/63,13400,A
USGS,2469761,7/7/63,8920,A
USGS,2469761,7/8/63,9180,A
USGS,2469761,7/9/63,10400,A
USGS,2469761,7/10/63,12800,A
USGS,2469761,7/11/63,13500,A
USGS,2469761,7/12/63,7180,A
USGS,2469761,7/13/63,6790,A
USGS,2469761,7/14/63,6550,A
USGS,2469761,7/15/63,14800,A
USGS,2469761,7/16/63,25000,A
USGS,2469761,7/17/63,31700,A
USGS,2469761,7/18/63,42700,A
USGS,2469761,7/19/63,47200,A
USGS,2469761,7/20/63,45200,A
USGS,2469761,7/21/63,37000,A
USGS,2469761,7/22/63,42300,A
USGS,2469761,7/23/63,42400,A
USGS,2469761,7/24/63,42100,A
USGS,2469761,7/25/63,40200,A
USGS,2469761,7/26/63,36900,A
USGS,2469761,7/27/63,28200,A
USGS,2469761,7/28/63,15800,A
USGS,2469761,7/29/63,16400,A
USGS,2469761,7/30/63,14000,A
USGS,2469761,7/31/63,16500,A
USGS,2469761,8/1/63,15000,A
USGS,2469761,8/2/63,14300,A
USGS,2469761,8/3/63,17700,A
USGS,2469761,8/4/63,10900,A
USGS,2469761,8/5/63,8420,A
USGS,2469761,8/6/63,8070,A
USGS,2469761,8/7/63,7590,A
USGS,2469761,8/8/63,6760,A
USGS,2469761,8/9/63,7530,A
USGS,2469761,8/10/63,6420,A
USGS,2469761,8/11/63,6180,A
USGS,2469761,8/12/63,2970,A
USGS,2469761,8/13/63,5000,A
USGS,2469761,8/14/63,8100,A
USGS,2469761,8/15/63,8270,A
USGS,2469761,8/16/63,9790,A
USGS,2469761,8/17/63,7400,A
USGS,2469761,8/18/63,6030,A
USGS,2469761,8/19/63,4590,A
USGS,2469761,8/20/63,2420,A
USGS,2469761,8/21/63,5310,A
USGS,2469761,8/22/63,4180,A
USGS,2469761,8/23/63,5380,A
USGS,2469761,8/24/63,6340,A
USGS,2469761,8/25/63,6350,A
USGS,2469761,8/26/63,1350,A
USGS,2469761,8/27/63,3870,A
USGS,2469761,8/28/63,5370,A
USGS,2469761,8/29/63,4960,A
USGS,2469761,8/30/63,4980,A
USGS,2469761,8/31/63,5080,A
USGS,2469761,9/1/63,4150,A
USGS,2469761,9/2/63,1760,A
USGS,2469761,9/3/63,2130,A
USGS,2469761,9/4/63,4190,A
USGS,2469761,9/5/63,7170,A
USGS,2469761,9/6/63,5850,A
USGS,2469761,9/7/63,9540,A
USGS,2469761,9/8/63,5870,A
USGS,2469761,9/9/63,4010,A
USGS,2469761,9/10/63,5720,A
USGS,2469761,9/11/63,5210,A
USGS,2469761,9/12/63,3220,A
USGS,2469761,9/13/63,4080,A
USGS,2469761,9/14/63,3240,A
USGS,2469761,9/15/63,2320,A
USGS,2469761,9/16/63,1930,A
USGS,2469761,9/17/63,2140,A
USGS,2469761,9/18/63,3060,A
USGS,2469761,9/19/63,951,A
USGS,2469761,9/20/63,955,A
USGS,2469761,9/21/63,3690,A
USGS,2469761,9/22/63,2530,A
USGS,2469761,9/23/63,1860,A
USGS,2469761,9/24/63,3800,A
USGS,2469761,9/25/63,1010,A
USGS,2469761,9/26/63,1010,A
USGS,2469761,9/27/63,4000,A
USGS,2469761,9/28/63,2850,A
USGS,2469761,9/29/63,1950,A
USGS,2469761,9/30/63,1310,A
USGS,2469761,10/1/63,1060,A
USGS,2469761,10/2/63,3170,A
USGS,2469761,10/3/63,2750,A
USGS,2469761,10/4/63,2060,A
USGS,2469761,10/5/63,1060,A
USGS,2469761,10/6/63,1780,A
USGS,2469761,10/7/63,997,A
USGS,2469761,10/8/63,2110,A
USGS,2469761,10/9/63,1370,A
USGS,2469761,10/10/63,1880,A
USGS,2469761,10/11/63,3200,A
USGS,2469761,10/12/63,2580,A
USGS,2469761,10/13/63,1160,A
USGS,2469761,10/14/63,3770,A
USGS,2469761,10/15/63,1030,A
USGS,2469761,10/16/63,2690,A
USGS,2469761,10/17/63,1290,A
USGS,2469761,10/18/63,942,A
USGS,2469761,10/19/63,2260,A
USGS,2469761,10/20/63,1420,A
USGS,2469761,10/21/63,973,A
USGS,2469761,10/22/63,1220,A
USGS,2469761,10/23/63,1820,A
USGS,2469761,10/24/63,1140,A
USGS,2469761,10/25/63,1040,A
USGS,2469761,10/26/63,1980,A
USGS,2469761,10/27/63,2710,A
USGS,2469761,10/28/63,1620,A
USGS,2469761,10/29/63,1070,A
USGS,2469761,10/30/63,1340,A
USGS,2469761,10/31/63,1900,A
USGS,2469761,11/1/63,1240,A
USGS,2469761,11/2/63,3240,A
USGS,2469761,11/3/63,2670,A
USGS,2469761,11/4/63,1230,A
USGS,2469761,11/5/63,1520,A
USGS,2469761,11/6/63,3190,A
USGS,2469761,11/7/63,2030,A
USGS,2469761,11/8/63,3020,A
USGS,2469761,11/9/63,3870,A
USGS,2469761,11/10/63,3000,A
USGS,2469761,11/11/63,2990,A
USGS,2469761,11/12/63,2710,A
USGS,2469761,11/13/63,2600,A
USGS,2469761,11/14/63,3060,A
USGS,2469761,11/15/63,2050,A
USGS,2469761,11/16/63,2960,A
USGS,2469761,11/17/63,1870,A
USGS,2469761,11/18/63,1880,A
USGS,2469761,11/19/63,1540,A
USGS,2469761,11/20/63,2790,A
USGS,2469761,11/21/63,1850,A
USGS,2469761,11/22/63,3230,A
USGS,2469761,11/23/63,4030,A
USGS,2469761,11/24/63,3380,A
USGS,2469761,11/25/63,1990,A
USGS,2469761,11/26/63,3450,A
USGS,2469761,11/27/63,3340,A
USGS,2469761,11/28/63,5180,A
USGS,2469761,11/29/63,5390,A
USGS,2469761,11/30/63,6360,A
USGS,2469761,12/1/63,8160,A
USGS,2469761,12/2/63,8080,A
USGS,2469761,12/3/63,6960,A
USGS,2469761,12/4/63,8530,A
USGS,2469761,12/5/63,4560,A
USGS,2469761,12/6/63,5240,A
USGS,2469761,12/7/63,4340,A
USGS,2469761,12/8/63,3640,A
USGS,2469761,12/9/63,3430,A
USGS,2469761,12/10/63,3440,A
USGS,2469761,12/11/63,4150,A
USGS,2469761,12/12/63,17600,A
USGS,2469761,12/13/63,27100,A
USGS,2469761,12/14/63,30500,A
USGS,2469761,12/15/63,35200,A
USGS,2469761,12/16/63,35600,A
USGS,2469761,12/17/63,33100,A
USGS,2469761,12/18/63,30200,A
USGS,2469761,12/19/63,23800,A
USGS,2469761,12/20/63,16600,A
USGS,2469761,12/21/63,10800,A
USGS,2469761,12/22/63,11800,A
USGS,2469761,12/23/63,9160,A
USGS,2469761,12/24/63,9370,A
USGS,2469761,12/25/63,14700,A
USGS,2469761,12/26/63,9770,A
USGS,2469761,12/27/63,11800,A
USGS,2469761,12/28/63,7370,A
USGS,2469761,12/29/63,10600,A
USGS,2469761,12/30/63,8930,A
USGS,2469761,12/31/63,13000,A
USGS,2469761,1/1/64,8040,A
USGS,2469761,1/2/64,7410,A
USGS,2469761,1/3/64,8380,A
USGS,2469761,1/4/64,13400,A
USGS,2469761,1/5/64,17900,A
USGS,2469761,1/6/64,20500,A
USGS,2469761,1/7/64,25000,A
USGS,2469761,1/8/64,27800,A
USGS,2469761,1/9/64,33600,A
USGS,2469761,1/10/64,47200,A
USGS,2469761,1/11/64,54400,A
USGS,2469761,1/12/64,66600,A
USGS,2469761,1/13/64,64300,A
USGS,2469761,1/14/64,55300,A
USGS,2469761,1/15/64,44200,A
USGS,2469761,1/16/64,38900,A
USGS,2469761,1/17/64,37000,A
USGS,2469761,1/18/64,32900,A
USGS,2469761,1/19/64,26200,A
USGS,2469761,1/20/64,21200,A
USGS,2469761,1/21/64,17200,A
USGS,2469761,1/22/64,18100,A
USGS,2469761,1/23/64,14900,A
USGS,2469761,1/24/64,19200,A
USGS,2469761,1/25/64,36000,A
USGS,2469761,1/26/64,51200,A
USGS,2469761,1/27/64,62100,A
USGS,2469761,1/28/64,65200,A
USGS,2469761,1/29/64,68600,A
USGS,2469761,1/30/64,65000,A
USGS,2469761,1/31/64,56200,A
USGS,2469761,2/1/64,49100,A
USGS,2469761,2/2/64,36000,A
USGS,2469761,2/3/64,32000,A
USGS,2469761,2/4/64,26500,A
USGS,2469761,2/5/64,22500,A
USGS,2469761,2/6/64,20800,A
USGS,2469761,2/7/64,23700,A
USGS,2469761,2/8/64,23500,A
USGS,2469761,2/9/64,23400,A
USGS,2469761,2/10/64,23800,A
USGS,2469761,2/11/64,20200,A
USGS,2469761,2/12/64,19700,A
USGS,2469761,2/13/64,19200,A
USGS,2469761,2/14/64,20300,A
USGS,2469761,2/15/64,24400,A
USGS,2469761,2/16/64,30200,A
USGS,2469761,2/17/64,37400,A
USGS,2469761,2/18/64,53100,A
USGS,2469761,2/19/64,61200,A
USGS,2469761,2/20/64,61000,A
USGS,2469761,2/21/64,56200,A
USGS,2469761,2/22/64,55600,A
USGS,2469761,2/23/64,49200,A
USGS,2469761,2/24/64,40500,A
USGS,2469761,2/25/64,38000,A
USGS,2469761,2/26/64,40100,A
USGS,2469761,2/27/64,38000,A
USGS,2469761,2/28/64,35400,A
USGS,2469761,2/29/64,32500,A
USGS,2469761,3/1/64,32100,A
USGS,2469761,3/2/64,47200,A
USGS,2469761,3/3/64,65000,A
USGS,2469761,3/4/64,74400,A
USGS,2469761,3/5/64,85300,A
USGS,2469761,3/6/64,92700,A
USGS,2469761,3/7/64,91900,A
USGS,2469761,3/8/64,92700,A
USGS,2469761,3/9/64,94800,A
USGS,2469761,3/10/64,98800,A
USGS,2469761,3/11/64,97100,A
USGS,2469761,3/12/64,98100,A
USGS,2469761,3/13/64,102000,A
USGS,2469761,3/14/64,10600,A
USGS,2469761,3/15/64,108000,A
USGS,2469761,3/16/64,111000,A
USGS,2469761,3/17/64,113000,A
USGS,2469761,3/18/64,115000,A
USGS,2469761,3/19/64,117000,A
USGS,2469761,3/20/64,119000,A
USGS,2469761,3/21/64,121000,A
USGS,2469761,3/22/64,123000,A
USGS,2469761,3/23/64,125000,A
USGS,2469761,3/24/64,123000,A
USGS,2469761,3/25/64,124000,A
USGS,2469761,3/26/64,120000,A
USGS,2469761,3/27/64,117000,A
USGS,2469761,3/28/64,114000,A
USGS,2469761,3/29/64,103000,A
USGS,2469761,3/30/64,100000,A
USGS,2469761,3/31/64,94700,A
USGS,2469761,4/1/64,78700,A
USGS,2469761,4/2/64,65100,A
USGS,2469761,4/3/64,50600,A
USGS,2469761,4/4/64,35300,A
USGS,2469761,4/5/64,33500,A
USGS,2469761,4/6/64,71300,A
USGS,2469761,4/7/64,100000,A
USGS,2469761,4/8/64,112000,A
USGS,2469761,4/9/64,122000,A
USGS,2469761,4/10/64,131000,A
USGS,2469761,4/11/64,137000,A
USGS,2469761,4/12/64,141000,A
USGS,2469761,4/13/64,145000,A
USGS,2469761,4/14/64,147000,A
USGS,2469761,4/15/64,148000,A
USGS,2469761,4/16/64,151000,A
USGS,2469761,4/17/64,148000,A
USGS,2469761,4/18/64,147000,A
USGS,2469761,4/19/64,146000,A
USGS,2469761,4/20/64,145000,A
USGS,2469761,4/21/64,145000,A
USGS,2469761,4/22/64,145000,A
USGS,2469761,4/23/64,144000,A
USGS,2469761,4/24/64,143000,A
USGS,2469761,4/25/64,140000,A
USGS,2469761,4/26/64,132000,A
USGS,2469761,4/27/64,132000,A
USGS,2469761,4/28/64,132000,A
USGS,2469761,4/29/64,124000,A
USGS,2469761,4/30/64,127000,A
USGS,2469761,5/1/64,127000,A
USGS,2469761,5/2/64,122000,A
USGS,2469761,5/3/64,123000,A
USGS,2469761,5/4/64,124000,A
USGS,2469761,5/5/64,126000,A
USGS,2469761,5/6/64,125000,A
USGS,2469761,5/7/64,124000,A
USGS,2469761,5/8/64,121000,A
USGS,2469761,5/9/64,117000,A
USGS,2469761,5/10/64,90500,A
USGS,2469761,5/11/64,95900,A
USGS,2469761,5/12/64,83300,A
USGS,2469761,5/13/64,65400,A
USGS,2469761,5/14/64,53500,A
USGS,2469761,5/15/64,26700,A
USGS,2469761,5/16/64,19900,A
USGS,2469761,5/17/64,21900,A
USGS,2469761,5/18/64,19500,A
USGS,2469761,5/19/64,18000,A
USGS,2469761,5/20/64,16100,A
USGS,2469761,5/21/64,14900,A
USGS,2469761,5/22/64,12600,A
USGS,2469761,5/23/64,11200,A
USGS,2469761,5/24/64,10700,A
USGS,2469761,5/25/64,8210,A
USGS,2469761,5/26/64,7970,A
USGS,2469761,5/27/64,9480,A
USGS,2469761,5/28/64,6860,A
USGS,2469761,5/29/64,6260,A
USGS,2469761,5/30/64,10100,A
USGS,2469761,5/31/64,5780,A
USGS,2469761,6/1/64,8280,A
USGS,2469761,6/2/64,5700,A
USGS,2469761,6/3/64,7070,A
USGS,2469761,6/4/64,7540,A
USGS,2469761,6/5/64,6530,A
USGS,2469761,6/6/64,10200,A
USGS,2469761,6/7/64,10800,A
USGS,2469761,6/8/64,6740,A
USGS,2469761,6/9/64,7160,A
USGS,2469761,6/10/64,7580,A
USGS,2469761,6/11/64,5340,A
USGS,2469761,6/12/64,8450,A
USGS,2469761,6/13/64,5500,A
USGS,2469761,6/14/64,4990,A
USGS,2469761,6/15/64,3900,A
USGS,2469761,6/16/64,4050,A
USGS,2469761,6/17/64,5230,A
USGS,2469761,6/18/64,4610,A
USGS,2469761,6/19/64,4640,A
USGS,2469761,6/20/64,4150,A
USGS,2469761,6/21/64,3840,A
USGS,2469761,6/22/64,2830,A
USGS,2469761,6/23/64,2720,A
USGS,2469761,6/24/64,5290,A
USGS,2469761,6/25/64,6050,A
USGS,2469761,6/26/64,6150,A
USGS,2469761,6/27/64,5410,A
USGS,2469761,6/28/64,4800,A
USGS,2469761,6/29/64,4520,A
USGS,2469761,6/30/64,4450,A
USGS,2469761,7/1/64,9200,A
USGS,2469761,7/2/64,8740,A
USGS,2469761,7/3/64,9810,A
USGS,2469761,7/4/64,10600,A
USGS,2469761,7/5/64,13600,A
USGS,2469761,7/6/64,11300,A
USGS,2469761,7/7/64,7890,A
USGS,2469761,7/8/64,6690,A
USGS,2469761,7/9/64,7360,A
USGS,2469761,7/10/64,9010,A
USGS,2469761,7/11/64,8400,A
USGS,2469761,7/12/64,17800,A
USGS,2469761,7/13/64,21100,A
USGS,2469761,7/14/64,24700,A
USGS,2469761,7/15/64,25000,A
USGS,2469761,7/16/64,19400,A
USGS,2469761,7/17/64,17500,A
USGS,2469761,7/18/64,17700,A
USGS,2469761,7/19/64,16100,A
USGS,2469761,7/20/64,12900,A
USGS,2469761,7/21/64,10300,A
USGS,2469761,7/22/64,13100,A
USGS,2469761,7/23/64,18600,A
USGS,2469761,7/24/64,16300,A
USGS,2469761,7/25/64,11300,A
USGS,2469761,7/26/64,12200,A
USGS,2469761,7/27/64,10800,A
USGS,2469761,7/28/64,7990,A
USGS,2469761,7/29/64,7210,A
USGS,2469761,7/30/64,6930,A
USGS,2469761,7/31/64,6110,A
USGS,2469761,8/1/64,6980,A
USGS,2469761,8/2/64,7850,A
USGS,2469761,8/3/64,6270,A
USGS,2469761,8/4/64,7820,A
USGS,2469761,8/5/64,8810,A
USGS,2469761,8/6/64,10400,A
USGS,2469761,8/7/64,7630,A
USGS,2469761,8/8/64,7740,A
USGS,2469761,8/9/64,5000,A
USGS,2469761,8/10/64,4120,A
USGS,2469761,8/11/64,3210,A
USGS,2469761,8/12/64,3710,A
USGS,2469761,8/13/64,6000,A
USGS,2469761,8/14/64,6750,A
USGS,2469761,8/15/64,5540,A
USGS,2469761,8/16/64,12400,A
USGS,2469761,8/17/64,12200,A
USGS,2469761,8/18/64,15600,A
USGS,2469761,8/19/64,18300,A
USGS,2469761,8/20/64,18300,A
USGS,2469761,8/21/64,16700,A
USGS,2469761,8/22/64,12600,A
USGS,2469761,8/23/64,6860,A
USGS,2469761,8/24/64,4430,A
USGS,2469761,8/25/64,6240,A
USGS,2469761,8/26/64,7120,A
USGS,2469761,8/27/64,5610,A
USGS,2469761,8/28/64,7190,A
USGS,2469761,8/29/64,6280,A
USGS,2469761,8/30/64,5540,A
USGS,2469761,8/31/64,2640,A
USGS,2469761,9/1/64,4440,A
USGS,2469761,9/2/64,5120,A
USGS,2469761,9/3/64,4960,A
USGS,2469761,9/4/64,3890,A
USGS,2469761,9/5/64,3070,A
USGS,2469761,9/6/64,3090,A
USGS,2469761,9/7/64,2040,A
USGS,2469761,9/8/64,2880,A
USGS,2469761,9/9/64,1390,A
USGS,2469761,9/10/64,2730,A
USGS,2469761,9/11/64,3600,A
USGS,2469761,9/12/64,3430,A
USGS,2469761,9/13/64,2560,A
USGS,2469761,9/14/64,1060,A
USGS,2469761,9/15/64,1310,A
USGS,2469761,9/16/64,3070,A
USGS,2469761,9/17/64,2300,A
USGS,2469761,9/18/64,3490,A
USGS,2469761,9/19/64,3060,A
USGS,2469761,9/20/64,2880,A
USGS,2469761,9/21/64,2090,A
USGS,2469761,9/22/64,2800,A
USGS,2469761,9/23/64,3600,A
USGS,2469761,9/24/64,5180,A
USGS,2469761,9/25/64,4120,A
USGS,2469761,9/26/64,3880,A
USGS,2469761,9/27/64,2450,A
USGS,2469761,9/28/64,1620,A
USGS,2469761,9/29/64,3200,A
USGS,2469761,9/30/64,7070,A
USGS,2469761,10/1/64,12400,A
USGS,2469761,10/2/64,12400,A
USGS,2469761,10/3/64,11100,A
USGS,2469761,10/4/64,21900,A
USGS,2469761,10/5/64,38600,A
USGS,2469761,10/6/64,28200,A
USGS,2469761,10/7/64,17100,A
USGS,2469761,10/8/64,15600,A
USGS,2469761,10/9/64,13500,A
USGS,2469761,10/10/64,12200,A
USGS,2469761,10/11/64,9590,A
